234
1.971505,1.981558,1.57375,2.388649
1.956052,1.972493,1.558089,2.404516
1.940191,1.977044,1.541281,2.404516
1.92523,1.975155,1.541281,2.409996
1.910082,1.975399,1.541281,2.409996
1.895136,1.975537,1.541281,2.409996
1.880305,1.975621,1.541281,2.409996
1.865574,1.975669,1.541281,2.409996
1.85098,1.975693,1.541257,2.409996
1.836494,1.975693,1.541257,2.409996
1.822155,1.975693,1.541257,2.409996
1.807946,1.975693,1.541257,2.409996
1.79386,1.975693,1.541257,2.409996
1.779922,1.975693,1.541257,2.409996
1.766089,1.975693,1.541257,2.409996
1.752353,1.975693,1.541257,2.409996
1.738733,1.975693,1.541257,2.409996
1.725245,1.975693,1.541257,2.409996
1.711893,1.975693,1.541257,2.409996
1.698685,1.975693,1.541257,2.409996
1.685604,1.975693,1.541257,2.409996
1.67263,1.975693,1.541257,2.409996
1.659787,1.975693,1.541257,2.409996
1.647066,1.975693,1.541257,2.409996
1.634493,1.975693,1.541257,2.409996
1.622057,1.975693,1.541257,2.409996
1.609766,1.975693,1.541257,2.409996
1.597597,1.975693,1.541257,2.409996
1.585572,1.975693,1.541257,2.409996
1.573659,1.975693,1.541257,2.409996
1.561863,1.975693,1.541257,2.409996
1.550211,1.975693,1.541257,2.409996
1.538715,1.975693,1.541257,2.409996
1.527351,1.975693,1.541257,2.409996
1.516111,1.975693,1.541257,2.409996
1.504986,1.975693,1.541257,2.409996
1.493999,1.975693,1.541257,2.409996
1.483158,1.975693,1.541257,2.409996
1.472474,1.975693,1.541257,2.409996
1.461931,1.975693,1.541257,2.409996
1.451527,1.975693,1.541257,2.409996
1.44127,1.975693,1.541257,2.409996
1.431156,1.975693,1.541257,2.409996
1.421198,1.975693,1.541257,2.409996
1.411371,1.975693,1.541257,2.409996
1.401675,1.975693,1.541257,2.409996
1.392142,1.975693,1.541257,2.409996
1.382748,1.975693,1.541257,2.409996
1.373486,1.975693,1.541257,2.409996
1.364368,1.975693,1.541257,2.409996
1.355386,1.975693,1.541257,2.409996
1.346559,1.975693,1.541257,2.409996
1.337898,1.975693,1.541257,2.409996
1.329405,1.975693,1.541257,2.409996
1.321063,1.975693,1.541257,2.409996
1.312866,1.975693,1.541257,2.409996
1.304833,1.975693,1.541257,2.409996
1.296952,1.975693,1.541257,2.409996
1.289237,1.975693,1.541257,2.409996
1.281673,1.975693,1.541257,2.409996
1.274258,1.975693,1.541257,2.409996
1.267012,1.975693,1.541257,2.409996
1.259925,1.975693,1.541257,2.409996
1.253003,1.975693,1.541257,2.409996
1.246252,1.975693,1.541257,2.409996
1.239661,1.975693,1.541257,2.409996
1.233236,1.975693,1.541257,2.409996
1.226975,1.975693,1.541257,2.409996
1.220878,1.975693,1.541257,2.409996
1.214955,1.975693,1.541257,2.409996
1.209211,1.975693,1.541257,2.409996
1.203651,1.975693,1.541257,2.409996
1.19827,1.975693,1.541257,2.409996
1.193073,1.975693,1.541257,2.409996
1.188058,1.975693,1.541257,2.409996
1.183229,1.975693,1.541257,2.409996
1.17858,1.975693,1.541257,2.409996
1.174118,1.975693,1.541257,2.409996
1.169838,1.975693,1.541257,2.409996
1.165743,1.975693,1.541257,2.409996
1.161836,1.975693,1.541257,2.409996
1.158123,1.975693,1.541257,2.409996
1.154609,1.975693,1.541257,2.409996
1.151297,1.975693,1.541257,2.409996
1.148191,1.975693,1.541257,2.409996
1.145294,1.975693,1.541257,2.409996
1.142608,1.975693,1.541257,2.409996
1.140138,1.975693,1.541257,2.409996
1.137282,1.975693,1.540862,2.409996
1.133414,1.975693,1.538179,2.409996
1.133414,1.975693,1.537281,2.409996
1.131088,1.975693,1.535799,2.409996
1.128424,1.975693,1.535258,2.409996
1.126354,1.975693,1.534729,2.409996
1.123362,1.975693,1.534932,2.409996
1.121234,1.975693,1.535513,2.409996
1.119555,1.975693,1.536465,2.409996
1.115798,1.975693,1.537461,2.409996
1.113047,1.975693,1.538962,2.409996
1.110593,1.975693,1.54106,2.409996
1.107193,1.975693,1.542449,2.409996
1.105961,1.975693,1.544182,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.975693,1.544445,2.409996
1.105091,1.980018,1.544445,2.409996
1.105091,1.980018,1.544445,2.409996
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
1.105091,1.980018,1.544445,2.413963
