272
1.772974,0.7,0.7,0.7,0.7
1.779988,0.7,0.7,0.7,0.7
1.785613,0.7,0.7,0.7,0.7
1.792861,0.7,0.7,0.7,0.7
1.80002,0.7,0.7,0.7,0.7
1.804512,0.7,0.7,0.7,0.7
1.809464,0.7,0.7,0.7,0.7
1.816065,0.7,0.7,0.7,0.7
1.821658,0.7,0.7,0.7,0.7
1.82396,0.7,0.7,0.7,0.7
1.831866,0.7,0.7,0.7,0.7
1.83761,0.7,0.7,0.7,0.7
1.845657,0.7,0.7,0.7,0.7
1.849482,0.7,0.7,0.7,0.7
1.852329,0.7,0.7,0.7,0.7
1.860045,0.7,0.7,0.7,0.7
1.868627,0.7,0.7,0.7,0.7
1.87629,0.7,0.7,0.7,0.7
1.884468,0.7,0.7,0.7,0.7
1.886384,0.7,0.7,0.7,0.7
1.890214,0.7,0.7,0.7,0.7
1.892133,0.7,0.7,0.7,0.7
1.898336,0.7,0.7,0.7,0.7
1.906255,0.7,0.7,0.7,0.7
1.910849,0.7,0.7,0.7,0.7
1.916708,0.7,0.7,0.7,0.7
1.918524,0.7,0.7,0.7,0.7
1.92408,0.7,0.7,0.7,0.7
1.927766,0.7,0.7,0.7,0.7
1.931775,0.7,0.7,0.7,0.7
1.936482,0.7,0.7,0.7,0.7
1.942132,0.7,0.7,0.7,0.7
1.946978,0.7,0.7,0.7,0.7
1.952649,0.7,0.7,0.7,0.7
1.958144,0.7,0.7,0.7,0.7
1.964374,0.7,0.7,0.7,0.7
1.968305,0.7,0.7,0.7,0.7
1.975932,0.7,0.7,0.7,0.7
1.98262,0.7,0.7,0.7,0.7
1.987395,0.7,0.7,0.7,0.7
1.990264,0.7,0.7,0.7,0.7
1.993558,0.7,0.7,0.7,0.7
1.997727,0.7,0.7,0.7,0.7
2.00311,0.7,0.7,0.7,0.7
2.011174,0.7,0.7,0.7,0.7
2.016477,0.7,0.7,0.7,0.7
2.022716,0.7,0.7,0.7,0.7
2.028832,0.7,0.7,0.7,0.7
