273
0.521625,4.435,4.435,4.435,4.435,4.435,4.435
0.5716461,4.47,4.47,4.47,4.47,4.47,4.47
0.6357714,4.505,4.505,4.505,4.505,4.505,4.505
0.7067667,4.54,4.54,4.54,4.54,4.54,4.54
0.780972,4.575,4.575,4.575,4.575,4.575,4.575
0.8565373,4.61,4.61,4.61,4.61,4.61,4.61
0.9325291,4.645,4.645,4.645,4.645,4.645,4.645
1.008478,4.68,4.68,4.680043,4.68,4.68,4.68
1.084171,4.715,4.715,4.715342,4.715,4.715,4.715
1.159612,4.75,4.75,4.750893,4.75,4.75,4.75
1.234803,4.785,4.785,4.786693,4.785,4.785,4.785
1.309748,4.82,4.82,4.82274,4.82,4.82,4.82
1.38445,4.855,4.855,4.85903,4.855,4.855,4.855
1.458914,4.89,4.89,4.89556,4.89,4.89,4.89
1.533189,4.925,4.925,4.932321,4.925,4.925,4.925
1.607359,4.96,4.96,4.969222,4.96,4.96,4.96
1.681341,4.995,4.99501,5.006297,4.995,4.995,4.995
1.755087,5.03,5.030194,5.043562,5.03,5.03,5.03
1.828601,5.065,5.065576,5.08102,5.065,5.065,5.065
1.901887,5.1,5.10116,5.118671,5.1,5.1,5.1
1.974948,5.135,5.136939,5.156515,5.135,5.135,5.135
2.047786,5.17,5.172903,5.194549,5.17,5.17,5.17
2.120404,5.205,5.20904,5.23277,5.205,5.205,5.205
2.192805,5.24,5.245341,5.271176,5.24,5.24,5.24
2.264992,5.275,5.281805,5.309764,5.275,5.275,5.275
2.336967,5.31,5.318429,5.348531,5.31,5.31,5.31
2.408733,5.345,5.355211,5.387473,5.345,5.345,5.345
2.480293,5.38,5.392147,5.426588,5.38,5.38,5.38
2.55165,5.415,5.429233,5.465873,5.415,5.415,5.415
2.622806,5.45,5.466466,5.505326,5.45,5.45,5.45
2.693764,5.485,5.503842,5.544943,5.485,5.485,5.485
2.764526,5.52,5.541357,5.584721,5.52,5.52,5.52
2.835095,5.555,5.579006,5.624658,5.555,5.555,5.555
2.905474,5.59,5.616785,5.664751,5.59,5.59,5.59
2.975665,5.625,5.65469,5.704997,5.625,5.625,5.625
3.04567,5.66,5.692716,5.745393,5.66,5.66,5.66
3.115493,5.695,5.730858,5.785937,5.695,5.695,5.695
3.185135,5.73,5.769111,5.826626,5.73,5.73,5.73
3.2546,5.765,5.807469,5.867457,5.765,5.765,5.765
3.32389,5.8,5.845926,5.908409,5.8,5.8,5.8
3.393007,5.835,5.884474,5.949431,5.835,5.835,5.835
3.461952,5.87,5.923106,5.990503,5.87,5.87,5.87
3.530728,5.905,5.961813,6.031614,5.905,5.905,5.905
3.599338,5.94,6.000585,6.072756,5.94,5.94,5.94
3.667786,5.975,6.039408,6.113923,5.975,5.975,5.975
3.736074,6.01,6.078265,6.155107,6.01,6.01,6.01
3.804209,6.045,6.117132,6.196297,6.045,6.045,6.045
3.872198,6.08,6.155999,6.23748,6.08,6.08,6.08
3.940045,6.115,6.194867,6.278642,6.115,6.115,6.115
4.007755,6.15,6.233735,6.319767,6.15,6.15,6.15
4.075333,6.185,6.272603,6.360838,6.185,6.185,6.185
4.142786,6.22,6.311473,6.40184,6.22,6.22,6.22
4.210124,6.255,6.35034,6.442756,6.255,6.255,6.255
4.277361,6.29,6.389062,6.483567,6.29,6.29,6.29
4.34452,6.325,6.427607,6.524253,6.325,6.325,6.325
4.411654,6.36,6.465986,6.56479,6.36,6.36,6.36
4.478788,6.395,6.504224,6.605181,6.395,6.395,6.395
4.545922,6.43,6.542344,6.645434,6.43,6.43,6.43
4.613056,6.465,6.580365,6.685558,6.465,6.465,6.465
4.68019,6.5,6.618302,6.725559,6.5,6.5,6.5
4.747324,6.535,6.656164,6.765444,6.535,6.535,6.535
4.814458,6.57,6.693958,6.805217,6.57,6.57,6.57
4.881592,6.605,6.731686,6.844884,6.605,6.605,6.605
4.948726,6.64,6.769352,6.884449,6.64,6.64,6.64
5.01586,6.675,6.806957,6.923916,6.675,6.675,6.675
5.082994,6.71,6.844504,6.96329,6.71,6.71,6.71
5.150128,6.745,6.881995,7.002573,6.745,6.745,6.745
5.217262,6.78,6.919435,7.041768,6.78,6.78,6.78
5.284396,6.815,6.956826,7.080878,6.815,6.815,6.815
5.35153,6.85,6.994171,7.119907,6.85,6.85,6.85
5.418664,6.885,7.031473,7.158857,6.885,6.885,6.885
5.485798,6.92,7.068733,7.197731,6.92,6.92,6.92
5.552932,6.955,7.105955,7.23653,6.955,6.955,6.955
5.620066,6.99,7.143139,7.275258,6.99,6.99,6.99
5.6872,7.025,7.180287,7.313916,7.025,7.025,7.025
5.754334,7.06,7.2174,7.352506,7.06,7.06,7.06
5.821468,7.095,7.25448,7.39103,7.095,7.095,7.095
5.888602,7.13,7.291529,7.42949,7.13,7.13,7.13
5.955736,7.165,7.328547,7.467887,7.165,7.165,7.165
6.02287,7.2,7.365535,7.506222,7.2,7.2,7.2
6.090004,7.235,7.402494,7.544498,7.235,7.235,7.235
6.157138,7.27,7.439427,7.582715,7.27,7.27,7.27
6.224272,7.305,7.476333,7.620875,7.305,7.305,7.305
6.291406,7.34,7.513214,7.65898,7.34,7.34,7.34
6.35854,7.375,7.550071,7.69703,7.375,7.375,7.375
6.425674,7.41,7.586904,7.735027,7.41,7.41,7.41
6.492808,7.445,7.623713,7.772971,7.445,7.445,7.445
6.559942,7.48,7.6605,7.810864,7.48,7.48,7.48
6.627076,7.515,7.697266,7.848706,7.515,7.515,7.515
6.69421,7.55,7.73401,7.886499,7.55,7.55,7.55
6.761344,7.585,7.770734,7.924243,7.585,7.585,7.585
6.828478,7.62,7.807439,7.961939,7.62,7.62,7.62
6.895612,7.655,7.844124,7.999588,7.655,7.655,7.655
6.962746,7.69,7.880791,8.037191,7.69,7.69,7.69
7.02988,7.725,7.917439,8.074749,7.725,7.725,7.725
7.097014,7.76,7.95407,8.112263,7.76,7.76,7.76
7.164148,7.795,7.990684,8.149732,7.795,7.795,7.795
7.231282,7.83,8.02728,8.187158,7.83,7.83,7.83
7.298416,7.865,8.06386,8.224541,7.865,7.865,7.865
7.36555,7.9,8.100424,8.261882,7.9,7.9,7.9
7.432684,7.935,8.136972,8.299182,7.935,7.935,7.935
7.499818,7.97,8.173505,8.336441,7.97,7.97,7.97
7.566952,8.005,8.210023,8.373659,8.005,8.005,8.005
7.634086,8.04,8.246526,8.410837,8.04,8.04,8.04
7.70122,8.075,8.283015,8.447975,8.075,8.075,8.075
7.768354,8.11,8.319491,8.485074,8.11,8.11,8.11
7.835488,8.145,8.355953,8.522135,8.145,8.145,8.145
7.902622,8.18,8.392401,8.559158,8.18,8.18,8.18
7.969756,8.215,8.428836,8.596143,8.215,8.215,8.215
8.036891,8.25,8.465258,8.633091,8.25,8.25,8.25
8.104025,8.285,8.501668,8.670002,8.285,8.285,8.285
8.171159,8.32,8.538065,8.706876,8.32,8.32,8.32
8.238293,8.355,8.57445,8.743714,8.355,8.355,8.355
8.305427,8.39,8.610823,8.780516,8.39,8.39,8.39
8.372561,8.425,8.647185,8.817283,8.425,8.425,8.425
8.439696,8.46,8.683536,8.854015,8.46,8.46,8.46
8.506831,8.495,8.719876,8.890711,8.495,8.495,8.495
8.573966,8.53,8.756204,8.927373,8.53,8.53,8.53
8.6411,8.565,8.792522,8.964,8.565,8.565,8.565
8.708234,8.6,8.828829,9.000593,8.6,8.6,8.6
8.775369,8.635,8.865125,9.037153,8.635,8.635,8.635
8.842504,8.67,8.901412,9.073679,8.67,8.67,8.67
8.909639,8.705,8.937689,9.110171,8.705,8.705,8.705
8.976771,8.74,8.973957,9.14663,8.74,8.74,8.74
9.043912,8.775,9.010213,9.183056,8.775,8.775,8.775
9.142586,8.81,9.04521,9.21945,8.81,8.81,8.81
9.241234,8.845,9.080207,9.255811,8.845,8.845,8.845
9.341302,8.88,9.115204,9.291048,8.88,8.88,8.88
9.441263,8.915,9.150201,9.325996,8.915,8.915,8.915
9.541223,8.95,9.185198,9.360944,8.95,8.95,8.95
9.641184,8.985,9.220195,9.395892,8.985,8.985,8.985
9.741145,9.02,9.255192,9.43084,9.02,9.02,9.02
9.841105,9.055,9.290189,9.465788,9.055,9.055,9.055
9.941066,9.09,9.325186,9.500736,9.09,9.09,9.09
10.04103,9.125,9.360183,9.535684,9.125,9.125,9.125
10.14099,9.16,9.39518,9.570632,9.16,9.16,9.16
10.24095,9.195,9.430177,9.60558,9.195,9.195,9.195
10.34091,9.23,9.465174,9.640528,9.23,9.23,9.23
10.44087,9.265,9.500171,9.675476,9.265,9.265,9.265
10.54083,9.3,9.535168,9.710424,9.3,9.3,9.3
10.64079,9.335,9.570165,9.745372,9.335,9.335,9.335
10.74075,9.37,9.605162,9.78032,9.37,9.37,9.37
10.84071,9.405,9.640159,9.815268,9.405,9.405,9.405
10.94067,9.44,9.675156,9.850216,9.44,9.44,9.44
11.04063,9.475,9.710153,9.885164,9.475,9.475,9.475
11.14059,9.51,9.74515,9.920112,9.51,9.51,9.51
11.24055,9.545,9.780147,9.95506,9.545,9.545,9.545
11.34051,9.58,9.815144,9.990008,9.58,9.58,9.58
11.44047,9.615,9.850141,10.02496,9.615,9.615,9.615
11.54043,9.65,9.885138,10.05991,9.65,9.65,9.65
11.64039,9.685,9.920135,10.09486,9.685,9.685,9.685
