391
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
2.0,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
0.7021299,0.7,0.7,0.7,0.7,0.7,0.7
0.700852,0.7,0.7,0.7,0.7,0.7,0.7
0.7003408,0.7,0.7,0.7,0.7,0.7,0.7
0.7001363,0.7,0.7,0.7,0.7,0.7,0.7
1.22,0.7,0.7,0.7,0.7,0.7,0.7
0.908,0.7,0.7,0.7,0.7,0.7,0.7
0.7832,0.7,0.7,0.7,0.7,0.7,0.7
0.73328,0.7,0.7,0.7,0.7,0.7,0.7
0.713312,0.7,0.7,0.7,0.7,0.7,0.7
0.7053248,0.7,0.7,0.7,0.7,0.7,0.7
